id,timestamp,url,ipaddress,useragent,movie
7b60abd2-edbc-4975-801d-7699832b6e3b,9:53:04,https://arizona.edu,158.238.32.187,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36 Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.10",Little Manhattan
af959c24-96ba-4e8f-997c-e7b0343d9ab2,5:22:35,https://ucoz.com,201.81.53.186,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",Double Indemnity
da0668ca-2049-4f3f-a510-f451c687b827,11:50:10,https://salon.com,255.103.30.162,Mozilla/5.0 (Windows NT 6.1; de;rv:12.0) Gecko/20120403211507 Firefox/12.0,Little Manhattan
b16f1d33-11fb-4e43-8233-a95598374845,13:46:28,https://salon.com,4.63.216.19,Mozilla/5.0 (X11; OpenBSD amd64; rv:28.0) Gecko/20100101 Firefox/28.0,"Invisible Man Returns, The"
5853a71d-c7de-4a0c-98a6-96c7e3a92add,0:32:46,https://usgs.gov,73.176.70.226,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1",Dancing at Lughnasa
78127c3f-8f6c-49a3-bd48-234cff8a6b66,22:54:50,http://google.com.au,57.191.235.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.2 Safari/537.36",Jean Renoir: Part One - From La Belle Époque to World War II
c25b8121-1c5b-4816-a7b9-f1fde1ae364c,17:23:59,https://usgs.gov,88.181.69.207,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:14.0) Gecko/20120405 Firefox/14.0a1,Invincible
1795de00-dce9-4277-b668-7e0c911e1418,3:28:24,https://usgs.gov,85.0.41.59,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.517 Safari/537.36",Lemora: A Child's Tale of the Supernatural
75d3a824-8e17-4824-9d32-eaf02c588971,23:15:23,http://com.com,156.156.214.214,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3","City of Sadness, A (Bei qing cheng shi)"
4aa4f4e7-527b-4fc1-a94c-06faac6ca97d,9:19:18,http://com.com,126.27.154.178,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.21 (KHTML, like Gecko) Chrome/19.0.1042.0 Safari/535.21","Invisible Man Returns, The"
64bc56fe-7d86-4dcf-9eab-d241910a3d31,2:53:06,https://usgs.gov,164.206.166.197,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1","Chambre en ville, Une (Room in Town, A)"
0791c9e7-ff28-4204-a1ff-a9087f21e5ff,3:59:39,http://mapy.cz,211.50.171.31,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/12.0.742.91",Dolls and Angels
43830cad-8478-444b-a78c-5482a2317cfc,18:10:07,http://google.com.au,229.205.185.190,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.82 Safari/534.16",Bedrooms & Hallways
96f29668-6158-4fa3-8e5d-fcba9900d8ca,16:24:23,http://mapy.cz,80.72.158.30,"Mozilla/5.0 (Android 2.2; Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4","Chambre en ville, Une (Room in Town, A)"
4e5efd96-2877-443e-ba49-e7604268e2c4,10:06:37,http://surveymonkey.com,255.104.161.31,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11",Drumline
d883761f-5466-464a-9a75-9afe8cdbe96c,8:15:35,http://bloglovin.com,19.61.133.236,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",Comanche Station
b6260162-40b1-455c-adf1-b352d215f489,6:54:18,http://mapy.cz,56.42.184.85,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1468.0 Safari/537.36",Old Men in New Cars (Gamle mænd i nye biler)
09e1d691-a28b-4271-a356-6a935345cb91,20:13:21,https://usgs.gov,211.197.109.201,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.700.3 Safari/534.24",Love's Long Journey
3a37db5a-fa89-47ed-8d5d-18c753de276a,22:54:21,https://ucoz.com,163.178.113.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11","Thirst for Love, The (Ai no kawaki)"
eb3e3a95-b528-4d15-8aa0-67f3df78dddb,17:06:25,https://usgs.gov,243.5.87.58,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:33.0) Gecko/20100101 Firefox/33.0,Apache
ee1b55b1-e69f-4ff1-9880-64115d7337de,12:56:49,https://salon.com,229.221.94.252,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7","Panic in Needle Park, The"
2c280bb1-e947-48d3-8fd2-adbbb7b5bc62,22:48:03,http://bloglovin.com,44.28.221.0,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.724.100 Safari/534.30",Dolls and Angels
d464bec7-c660-4bd6-a0c0-e368e7263116,15:12:26,http://mapy.cz,33.101.177.206,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/12.0,Comanche Station
defccfca-0d17-4760-b7f3-f347b5303014,14:25:56,http://bloglovin.com,7.28.190.207,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6,"Program, The"
aba43004-c71f-49ad-883d-633064bfb90f,14:15:31,https://ucoz.com,232.45.128.40,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.8 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.8","Panic in Needle Park, The"
0b2a7baa-a45f-40f1-a482-9c64a13e6d0a,16:04:10,https://ucoz.com,5.16.182.150,"Mozilla/5.0 (Windows; U; Windows NT 6.1; tr-TR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Love's Long Journey
dcdebd20-5a2e-42c4-a793-1c74a8d395b5,16:47:37,http://google.com.au,213.45.89.16,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.120 Chrome/15.0.874.120 Safari/535.2",Drumline
d25df95a-0b2f-44f2-9328-3cca7b815487,16:45:28,https://google.cn,106.125.221.193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,Being Julia
d6f77c6b-8d08-4b4e-8a3f-6904426110aa,14:58:45,https://google.cn,168.41.94.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0,Carmen Comes Home (Karumen kokyo ni kaeru)
9b8786f5-70d2-4c23-9d70-36d0e5467443,22:42:09,https://arizona.edu,132.130.52.202,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Fetishes
e1f01152-8475-4879-85b3-74efce136896,11:03:38,https://ucoz.com,168.119.84.71,"Mozilla/5.0 (X11; CrOS i686 1193.158.0) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",Dolls and Angels
ade3a2f7-f4f2-4563-863a-3c4962b5cd3c,10:06:52,https://ucoz.com,159.132.201.12,Mozilla/5.0 (Windows NT 6.2; rv:21.0) Gecko/20130326 Firefox/21.0,"Thirst for Love, The (Ai no kawaki)"
bead6b64-15fa-42c1-81a3-ad1ceb7a59ed,17:31:12,https://salon.com,162.133.211.105,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3",Dancing at Lughnasa
14f94aef-5a60-47a2-a7dc-b75e47f02745,2:29:17,https://ucoz.com,140.32.251.130,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6,Drumline
9cc53bcd-9f4d-4b26-b51b-092321a0cd57,12:55:52,http://com.com,227.66.179.69,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",Little Manhattan
717d3d8d-c191-4f9a-b36c-b7346fb61270,1:59:24,https://google.cn,171.173.17.104,"Mozilla/5.0 (Windows; U; Windows NT 6.1; fr-FR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",The Seven Males
745cfe1b-760d-4df6-b746-abb866a6bbfc,15:49:39,https://salon.com,248.151.155.185,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/11.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30","Late Show, The"
531394eb-1f13-4601-b9e5-6b022087beaa,15:16:28,http://google.com.au,151.92.45.52,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36",Branded
62f62db9-e7e0-4d0c-8aca-7369b99ec6b7,9:15:05,https://salon.com,23.242.59.85,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.17 Safari/537.11",Old Men in New Cars (Gamle mænd i nye biler)
fd95f5a1-5420-4dcc-b789-decef0c3f53b,20:49:06,https://salon.com,63.230.184.75,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25",Who's the Man?
a0fa36b0-3794-4c72-81cb-7e41ed3ed159,18:52:46,http://bloglovin.com,70.99.216.123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",Summer of '04 (Sommer '04)
c6d06c41-cc18-4829-8122-0a33228be7f9,11:03:28,https://usgs.gov,7.129.128.98,Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2,Summer of '04 (Sommer '04)
c20b8633-2e5c-45a1-9b40-149a2f2ffc4c,21:07:20,http://com.com,131.87.126.192,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; fr-fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",Dolls and Angels
897e418b-e669-4596-8757-473d2905c2c4,2:52:22,http://mapy.cz,170.121.157.77,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0,Branded
639871a5-1354-4b1a-99cf-cadd3218821d,18:36:37,http://com.com,32.204.246.188,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.792.0 Safari/535.1",Comanche Station
1baf0929-35ef-495d-b3ee-675c85bb8456,19:34:50,https://arizona.edu,107.37.190.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1309.0 Safari/537.17","Invisible Man Returns, The"
18030343-e67c-4027-98f9-6b2e2c9c0085,13:00:48,http://google.com.au,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.834.0 Safari/535.1",Summer of '04 (Sommer '04)
4a28c99d-bd3e-44cd-a68b-077019ef459c,12:10:10,https://usgs.gov,26.2.213.99,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",On the Line
8e1fe766-633c-4978-9f62-8053e644f7da,20:16:18,https://google.cn,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20130406 Firefox/23.0,"Monster, The"
64b1dbdc-e4dd-449b-a13a-690d656f3a53,11:35:58,https://ucoz.com,83.59.13.154,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1,Invincible
ff144a0c-2006-42b4-9664-4375961efe0e,13:00:08,https://usgs.gov,116.108.133.229,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1",Dancing at Lughnasa
e03eba1a-4d63-4a7e-876b-1b6e50ab2fdd,7:32:01,http://surveymonkey.com,25.127.83.226,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.215 Safari/535.1",Jean Renoir: Part One - From La Belle Époque to World War II
90bf09c2-906d-43b2-b2e4-209095d7ed83,3:23:33,http://google.com.au,189.156.233.228,"Mozilla/5.0 (X11; U; Linux armv7l; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16","Late Show, The"
97f7ebf5-786c-41f5-a040-7f7c612d28b0,21:28:03,http://mapy.cz,17.130.62.166,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",Dancing at Lughnasa
bede2076-c1f2-4e76-9e85-36d572baa1ab,3:27:59,https://salon.com,5.2.30.39,"Mozilla/5.0 (X11; CrOS i686 3912.101.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","Dish & the Spoon, The"
bf29c378-4ab5-4159-81f9-bef2e0c14932,7:51:06,https://salon.com,10.176.58.139,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.68 Safari/534.30",Sagebrush Trail
abd3e0b6-f86a-4fc2-b752-86213939fd75,17:19:19,https://google.cn,156.197.193.159,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",Drumline
5701b95b-6f0d-4fb6-b458-7e5e1bf8392f,13:36:00,http://com.com,40.78.109.223,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",Invincible
74d16f46-6890-4135-a220-cbe97f49731c,23:13:38,http://com.com,107.46.255.87,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11","Dish & the Spoon, The"
eda9a585-e3ee-4733-b7c9-3b775c376049,16:38:45,http://com.com,,"Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",Invincible
c1dfff53-9825-42b6-9de3-c4f071cb63d8,9:34:29,https://ucoz.com,0.148.247.56,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",On the Line
a10fa57d-4a78-4339-aa63-dc29475c1c68,15:07:55,https://salon.com,116.184.182.246,Googlebot/2.1 (+http://www.google.com/bot.html),"Law of Desire (Ley del deseo, La)"
93085ab1-36a1-4e95-b96f-ee84775302dc,3:51:45,https://usgs.gov,101.91.212.249,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13","Program, The"
6680a000-f309-4598-8451-29b374d73204,0:21:13,https://salon.com,131.253.121.42,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.10 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",Trembling Before G-d
acd8a2e4-7912-4ee3-a43b-6e1182699642,20:46:55,http://surveymonkey.com,133.221.215.207,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.694.0 Safari/534.24","Laughing Policeman, The"
72d9e5d6-eb50-4bcb-b21b-55b35a5951b8,18:09:36,http://google.com.au,46.93.61.164,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16","Life Less Ordinary, A"
40da40d8-8f6b-4f6f-b6c2-7bbf6d2e6288,1:08:58,https://salon.com,194.29.235.105,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",Hell Is Sold Out
68963825-b4bf-45ac-af93-6fb53e98b73c,18:05:51,http://bloglovin.com,15.234.116.154,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",All About the Feathers (Por Las Plumas)
c7c4b8dc-c341-4b5a-b412-5bca5785fa61,15:08:04,https://arizona.edu,37.184.173.224,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19",Invincible
103d236d-c191-409a-baf4-39cc02acf6a5,4:27:32,https://usgs.gov,251.81.20.239,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Safari/537.36",Fetishes
e6cf57fa-c808-4eeb-bc20-fabc57c6adb6,19:54:36,http://mapy.cz,61.240.27.200,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20120421 Gecko Firefox/11.0,Dancing at Lughnasa
dd929b78-2b45-43e2-93dc-ef392c13dbec,6:28:52,https://ucoz.com,26.104.132.204,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",All About the Feathers (Por Las Plumas)
90aac59c-39bb-424e-b196-849ae605a683,8:46:53,https://ucoz.com,74.175.40.130,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24","Last Time I Saw Archie, The"
b30602b2-aebc-4dab-95ec-396863a2abbf,16:59:26,http://mapy.cz,29.181.163.6,Mozilla/5.0 (Windows NT 6.0; rv:14.0) Gecko/20100101 Firefox/14.0.1,Bedrooms & Hallways
ff5dd798-c57f-4880-b321-a5f48e7a708c,18:52:07,http://com.com,89.238.205.78,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20120403211507 Firefox/14.0.1,"Invisible Man Returns, The"
221e4898-a4ac-4fd3-947c-44085d127182,20:12:23,http://mapy.cz,202.50.63.15,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7; en-us) AppleWebKit/533.4 (KHTML, like Gecko) Version/4.1 Safari/533.4",Drumline
83641165-6bb3-487b-824b-e5962d332b8b,6:30:56,http://bloglovin.com,169.35.218.170,"Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11","Magic of Méliès, The (magie Méliès, La)"
cc37ed8b-7c58-409e-94e3-3e6ac853aaa3,19:34:39,https://google.cn,174.153.139.202,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.835.186 Safari/535.1","Magic of Méliès, The (magie Méliès, La)"
d97d5d4d-e1e8-4fbb-a107-67d4268eaadb,18:57:07,https://salon.com,180.120.33.6,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.702.0 Chrome/12.0.702.0 Safari/534.24",Buying the Cow
3c500a8a-8825-457f-8b01-d9a01691616a,7:54:27,http://google.com.au,119.131.1.221,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",Jean Renoir: Part One - From La Belle Époque to World War II
a3084c68-ed83-44fc-a266-cfff7cfa5431,9:23:34,https://google.cn,243.242.119.220,Mozilla/5.0 (Windows NT 6.2; rv:22.0) Gecko/20130405 Firefox/23.0,Lonesome Dove
713a817a-ab0e-4f08-9248-fbc2c2d9dae0,21:53:55,https://arizona.edu,227.121.99.22,"Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",Jean Renoir: Part One - From La Belle Époque to World War II
217d5237-ab8d-44af-ba4c-f65e68856a73,15:00:30,https://google.cn,86.130.155.141,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24","Late Show, The"
35d6993a-89e6-4d3f-85cc-0241f9f27681,6:19:24,https://google.cn,206.40.208.129,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; ja-jp) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Sagebrush Trail
c348a2ed-01c0-468f-bc2d-050b17b51481,10:32:10,https://usgs.gov,216.202.87.145,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.655.0 Safari/534.17",Hell Is Sold Out
866a5273-5786-432c-b223-d512dc458efd,22:57:12,https://salon.com,73.20.26.135,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,The Seven Males
2a5b28fb-29f4-4866-87fa-1cc258ab2fa3,4:32:26,https://ucoz.com,30.156.62.28,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20120101 Firefox/29.0,"Life Less Ordinary, A"
37699a38-b6d8-437b-872c-152deae71628,10:23:55,http://com.com,,Mozilla/5.0 (Windows NT 6.1; rv:27.3) Gecko/20130101 Firefox/27.3,Legal Deceit
779c52e4-e213-466d-8e81-968ebda61755,3:04:02,https://salon.com,129.73.69.163,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.703.0 Chrome/12.0.703.0 Safari/534.24",Only Daughter
66ed411b-01a2-47c5-a0c7-52111419dbf3,19:27:20,https://salon.com,140.129.144.35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",How Wang-Fo Was Saved (Comment Wang-Fo fut sauvé)
3a76b12d-a535-4a38-8487-4542124ef8c3,10:10:54,https://usgs.gov,92.80.36.53,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19","Laughing Policeman, The"
9a7f4ea3-7717-4d17-b8b8-ef34ecae544b,2:44:19,http://mapy.cz,40.229.210.137,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20120421 Gecko Firefox/11.0,"Monster, The"
cb651811-85c9-4f13-8881-b8f9906c8fb3,17:39:49,https://ucoz.com,78.142.22.191,"Mozilla/5.0 (X11; CrOS i686 12.433.216) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.105 Safari/534.30",Lonesome Dove
385a3c0e-555c-4a89-a573-3d771d3f8161,7:58:38,http://google.com.au,123.45.199.244,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",On the Line
da5e3293-7a38-4d65-9d29-e1b40f924a8d,3:49:55,http://com.com,147.84.49.249,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.10913 Safari/535.1","Law of Desire (Ley del deseo, La)"
5d5f8538-ca81-4429-a0f0-5f22c80fbd17,17:59:22,https://usgs.gov,3.130.200.20,"Mozilla/5.0 (iPhone; U; fr; CPU iPhone OS 4_2_1 like Mac OS X; fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5","Run of the Country, The"
9f8d6089-db12-4b9a-ba97-04ee82e1c86a,15:22:23,http://mapy.cz,9.157.111.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36","Life Less Ordinary, A"
90ed2fb4-8b1f-43d5-b4c2-6bcd8df54d38,14:15:19,https://arizona.edu,168.59.208.193,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.10 Chromium/14.0.808.0 Chrome/14.0.808.0 Safari/535.1",Double Indemnity
14f5bb20-b862-4e06-a4f5-bde31dbbb4bb,15:58:44,http://mapy.cz,5.18.48.169,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",Only Daughter
d630fe32-b6e2-4556-a169-9c4814d9e330,4:55:35,http://com.com,222.78.66.50,"Mozilla/5.0 (Windows; U; Windows NT 6.1; cs-CZ) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Fetishes
213ece8b-b59c-42e2-8d1d-ffc5d43fcfbe,4:28:46,http://com.com,77.176.191.114,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",Lemora: A Child's Tale of the Supernatural
205d317b-7414-4d27-936f-c312b097d6b6,14:22:05,https://salon.com,93.228.172.60,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Trembling Before G-d
b3d7288a-6156-4a97-9db3-d4c8aaa29bd2,19:58:15,http://surveymonkey.com,58.210.250.163,Mozilla/5.0 (Windows; U; Windows NT 6.1; WOW64; en-US; rv:2.0.4) Gecko/20120718 AskTbAVR-IDW/3.12.5.17700 Firefox/14.0.1,"Ator, the Fighting Eagle (Ator l'invincibile)"
9a7ff1e5-3b6e-4d33-94ed-152812383780,6:19:46,http://bloglovin.com,105.101.168.49,Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130331 Firefox/21.0,Earth Girls Are Easy
07ebdcba-6cdc-41e5-bd32-67c61a327d1a,4:58:48,http://google.com.au,162.166.4.185,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; da-dk) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",The Seven Males
